time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
690664,2025-10-15_17:46:12.666,ACKF,2,118,-1,36
692049,2025-10-15_17:46:13.051,ACKF,2,119,-1,36
693434,2025-10-15_17:46:15.436,ACKF,2,120,-1,36
694813,2025-10-15_17:46:16.815,ACKF,2,121,-1,36
696192,2025-10-15_17:46:17.194,ACKF,2,122,-1,36
697571,2025-10-15_17:46:19.573,ACKF,2,123,-1,36
698956,2025-10-15_17:46:20.958,ACKF,2,124,-1,36
700341,2025-10-15_17:46:22.343,ACKF,2,125,-1,36
701720,2025-10-15_17:46:23.722,ACKF,2,126,-1,36
703099,2025-10-15_17:46:24.101,ACKF,2,127,-1,36
704478,2025-10-15_17:46:26.480,ACKF,2,128,-1,36
705863,2025-10-15_17:46:27.865,ACKF,2,129,-1,36
706959,2025-10-15_17:46:28.961,ACKF,2,130,-1,36
708086,2025-10-15_17:46:29.088,ACK,2,-1,-1,41



729936,2025-10-15_17:46:51.938,ACKF,3,0,-1,34
733896,2025-10-15_17:46:55.898,ACKF,3,1,-1,34
735607,2025-10-15_17:46:57.609,ACKF,3,2,-1,34
737330,2025-10-15_17:46:59.332,ACKF,3,3,-1,34
739041,2025-10-15_17:47:00.043,ACKF,3,4,-1,34
740752,2025-10-15_17:47:02.754,ACKF,3,5,-1,34
742463,2025-10-15_17:47:04.465,ACKF,3,6,-1,34
744174,2025-10-15_17:47:05.176,ACKF,3,7,-1,34
745897,2025-10-15_17:47:07.899,ACKF,3,8,-1,34
747608,2025-10-15_17:47:09.610,ACKF,3,9,-1,34
749359,2025-10-15_17:47:11.361,ACKF,3,10,-1,35
751111,2025-10-15_17:47:12.113,ACKF,3,11,-1,35
752862,2025-10-15_17:47:14.864,ACKF,3,12,-1,35
754625,2025-10-15_17:47:16.627,ACKF,3,13,-1,35
756376,2025-10-15_17:47:18.378,ACKF,3,14,-1,35
758127,2025-10-15_17:47:19.129,ACKF,3,15,-1,35
759879,2025-10-15_17:47:21.881,ACKF,3,16,-1,35
761630,2025-10-15_17:47:23.632,ACKF,3,17,-1,35
763393,2025-10-15_17:47:25.395,ACKF,3,18,-1,35
765144,2025-10-15_17:47:26.146,ACKF,3,19,-1,35
766895,2025-10-15_17:47:28.897,ACKF,3,20,-1,35
768647,2025-10-15_17:47:30.649,ACKF,3,21,-1,35
770398,2025-10-15_17:47:32.400,ACKF,3,22,-1,35
772161,2025-10-15_17:47:33.163,ACKF,3,23,-1,35
773912,2025-10-15_17:47:35.914,ACKF,3,24,-1,35
775663,2025-10-15_17:47:37.665,ACKF,3,25,-1,35
777415,2025-10-15_17:47:39.417,ACKF,3,26,-1,35
779166,2025-10-15_17:47:40.168,ACKF,3,27,-1,35
780929,2025-10-15_17:47:42.931,ACKF,3,28,-1,35
782680,2025-10-15_17:47:44.682,ACKF,3,29,-1,35
784431,2025-10-15_17:47:46.433,ACKF,3,30,-1,35
786183,2025-10-15_17:47:47.185,ACKF,3,31,-1,35
787934,2025-10-15_17:47:49.936,ACKF,3,32,-1,35
789697,2025-10-15_17:47:51.699,ACKF,3,33,-1,35
